route_short_name,trip_id,direction_id,first_stop,last_stop,num_stops,geometry
46,NORMAL_46_Lohgaon To Swargate Via Dhanori_Down-0620_0,0,Lohegaon,Swargate,40,"LINESTRING (73.92457 18.59592,73.9209 18.59746,73.91497 18.59734,73.90883 18.59805,73.90406 18.59744,73.90062 18.59709,73.89747 18.59667,73.89458 18.59538,73.89253 18.59351,73.89057 18.59193,73.88847 18.58964,73.88049 18.57594,73.879 18.57351,73.87904 18.57032,73.87865 18.5662,73.87642 18.55958,73.87515 18.55588,73.87366 18.55273,73.87197 18.55009,73.86901 18.54992,73.86475 18.55275,73.85818 18.55365,73.85548 18.55023,73.85188 18.54743,73.85171 18.543,73.85085 18.53892,73.85139 18.53515,73.8543 18.53152,73.85234 18.52864,73.84947 18.52474,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.8457 18.51084,73.84752 18.50953,73.84974 18.50821,73.85285 18.5061,73.85478 18.50442,73.85789 18.50159,73.85817 18.49928)"
46,NORMAL_46_Swargate To Lohgaon Via Dhanori_Up-0520_0,0,Swargate,Lohegaon,40,"LINESTRING (73.85817 18.49928,73.85369 18.50314,73.85294 18.50581,73.85092 18.5074,73.84758 18.50956,73.84545 18.5111,73.84147 18.51806,73.84086 18.523,73.84245 18.52696,73.84441 18.53118,73.84798 18.53078,73.8507 18.52999,73.85415 18.53121,73.85124 18.53504,73.85067 18.53894,73.85152 18.54299,73.85164 18.54685,73.85526 18.55,73.85782 18.55357,73.86521 18.55262,73.8695 18.54987,73.8718 18.54993,73.87375 18.553,73.87517 18.55623,73.87644 18.5599,73.87875 18.56651,73.87889 18.57055,73.87892 18.57367,73.88382 18.58339,73.88313 18.58269,73.88701 18.58775,73.89209 18.59342,73.89052 18.59212,73.89438 18.59544,73.9013 18.59739,73.90085 18.59738,73.9097 18.59716,73.91482 18.59743,73.91975 18.59754,73.92451 18.59576)"
47,NORMAL_47_Sanaswadi Nandoshi To Shaniwarwada_Down-0650_0,0,Sanaswadi Nandoshi,Shaniwarwada Stand,40,"LINESTRING (73.8031 18.41434,73.80205 18.42096,73.80142 18.42317,73.79303 18.43884,73.79035 18.44128,73.79014 18.44244,73.78997 18.44285,73.7889 18.44661,73.79154 18.4511,73.79432 18.45319,73.79689 18.45485,73.80149 18.45709,73.80465 18.45749,73.80929 18.45896,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83833 18.49673,73.8409 18.49803,73.84491 18.50078,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314,73.85367 18.50822,73.85385 18.5122,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85579 18.52198)"
47,NORMAL_47_Shaniwarwada To Sanaswadi Nandoshi_Up-0750_0,0,Shaniwarwada Stand,Sanaswadi Nandoshi,39,"LINESTRING (73.85586 18.52187,73.8562 18.51978,73.85623 18.51823,73.85775 18.51225,73.85802 18.50903,73.85815 18.50659,73.85856 18.50173,73.85727 18.50077,73.85266 18.49947,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83324 18.49095,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82445 18.47882,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78888 18.44644,73.79036 18.44166,73.79303 18.43884,73.80142 18.42317,73.80205 18.42096,73.8031 18.41434)"
47A,NORMAL_47A_Shaniwarwada Stand To Vadgaon Bk_Up-2250_0,0,Shaniwarwada Stand,Vadgaon Bk,26,"LINESTRING (73.85586 18.52187,73.8562 18.51978,73.85623 18.51823,73.85775 18.51225,73.85802 18.50903,73.85815 18.50659,73.85856 18.50173,73.85727 18.50077,73.85266 18.49947,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.83324 18.49095,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82439 18.47866,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81954 18.46715,73.82325 18.46678)"
47A,NORMAL_47A_Vadgaon Bk To Shaniwarwada Stand_Down-2340_0,0,Vadgaon Bk,Sarasbaug,19,"LINESTRING (73.82325 18.46678,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82371 18.47765,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83833 18.49673,73.8409 18.49803,73.84491 18.50078,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314)"
49,NORMAL_49_Khanapur To Pune Station_Down-0600_0,0,Khanapur,Pune Station,59,"LINESTRING (73.73284 18.39931,73.7427 18.40354,73.75184 18.40598,73.75635 18.40669,73.76028 18.40726,73.76665 18.41227,73.75777 18.41797,73.75684 18.4214,73.75416 18.42667,73.76001 18.42738,73.76631 18.42576,73.76741 18.42783,73.76945 18.43152,73.77312 18.43884,73.77615 18.4404,73.77782 18.44206,73.78303 18.44417,73.78527 18.44475,73.7889 18.44661,73.79154 18.4511,73.79432 18.45319,73.79689 18.45485,73.80149 18.45709,73.80465 18.45749,73.80929 18.45896,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83696 18.49501,73.8409 18.49803,73.84491 18.50078,73.84542 18.50213,73.84461 18.50574,73.84386 18.50862,73.84322 18.51036,73.84484 18.51289,73.84676 18.51306,73.8505 18.51356,73.85333 18.51374,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86035 18.51902,73.86477 18.51959,73.86771 18.52009,73.87148 18.52507,73.87281 18.52699)"
49,NORMAL_49_Pune Station To Khanapur_Up-0715_0,0,Pune station,Khanapur,61,"LINESTRING (73.87317 18.52741,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86994 18.5238,73.86766 18.52036,73.86466 18.51948,73.86069 18.51904,73.8595 18.516,73.85682 18.51571,73.8548 18.51496,73.84982 18.51411,73.84928 18.51404,73.84707 18.51388,73.84474 18.51318,73.84354 18.51098,73.84401 18.50854,73.84511 18.50519,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.83287 18.4907,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82371 18.47765,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81521 18.46326,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78528 18.44472,73.78329 18.44421,73.7776 18.44152,73.77651 18.44049,73.77319 18.43879,73.76961 18.43174,73.76747 18.42775,73.76637 18.42571,73.75901 18.42779,73.75423 18.42661,73.75684 18.4214,73.75788 18.41797,73.76672 18.41229,73.76611 18.41159,73.75635 18.40669,73.75187 18.40593,73.74274 18.40344,73.73295 18.39935)"
5,NORMAL_5_Pune Station To Swargate_Down-0530_0,0,Pune Station,Swargate,15,"LINESTRING (73.87304 18.52737,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86913 18.52342,73.86766 18.52036,73.86845 18.51865,73.86854 18.51747,73.86883 18.51257,73.86843 18.51055,73.86857 18.50578,73.86809 18.50099,73.86381 18.49982,73.86118 18.50011,73.85753 18.49879)"
5,NORMAL_5_Swargate To Pune Station_Up-0555_0,0,Swargate,Pune station,12,"LINESTRING (73.85817 18.49928,73.86139 18.50032,73.86381 18.5,73.86641 18.50053,73.86847 18.50564,73.86833 18.51092,73.86869 18.51256,73.86861 18.51493,73.86831 18.51879,73.86771 18.52009,73.87148 18.52507,73.87317 18.52741)"
50,NORMAL_50_Deccan Gymkhana To Sinhgad_Up-0200_0,1,Deccan Gymkhana,Sinhgad,48,"LINESTRING (73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.8243 18.50543,73.82034 18.50356,73.81499 18.50166,73.81384 18.49958,73.81333 18.49481,73.81529 18.49155,73.8142 18.48879,73.81063 18.48472,73.80781 18.48203,73.80536 18.48022,73.80096 18.48023,73.79823 18.47793,73.7958 18.47573,73.79483 18.47512,73.79028 18.47127,73.78817 18.47025,73.78674 18.46917,73.77673 18.46548,73.7736 18.46416,73.77238 18.46043,73.91043 18.51973,73.76997 18.45708,73.76828 18.45583,73.76696 18.45446,73.77152 18.44139,73.77341 18.4401,73.77319 18.43879,73.76945 18.43152,73.76747 18.42775,73.76637 18.42571,73.76001 18.42738,73.75423 18.42661,73.75684 18.4214,73.75777 18.41797,73.76672 18.41229,73.76775 18.40923,73.76775 18.40778,73.76819 18.40627,73.76865 18.40253,73.76855 18.39887,73.76687 18.39488,73.76742 18.38609)"
50,NORMAL_50_Pune Station To Sinhgad Paytha_Up-0500_0,1,Pune Station Depot,Sinhgad,65,"LINESTRING (73.87683 18.52652,73.87532 18.52359,73.87164 18.52443,73.86443 18.52712,73.8624 18.52962,73.85853 18.5294,73.85174 18.5278,73.85281 18.52634,73.85275 18.52241,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.8457 18.51084,73.84758 18.50956,73.84974 18.50821,73.85285 18.5061,73.85479 18.50447,73.85789 18.50159,73.85735 18.50071,73.85236 18.49918,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.833 18.49072,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82371 18.47765,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78528 18.44472,73.78329 18.44421,73.7776 18.44152,73.77651 18.44049,73.77319 18.43879,73.76961 18.43174,73.76747 18.42775,73.76637 18.42571,73.75901 18.42779,73.75423 18.42661,73.75684 18.4214,73.75788 18.41797,73.76672 18.41229,73.76775 18.40923,73.76775 18.40778,73.76819 18.40627,73.76876 18.40279,73.76855 18.39887,73.76687 18.39488,73.7682 18.38093)"
50,NORMAL_50_Shaniwarwada To Sinhagad_Up-0600_0,0,Shaniwarwada Stand,Sinhgad,54,"LINESTRING (73.85586 18.52187,73.85587 18.5204,73.85623 18.51823,73.85808 18.51172,73.85812 18.50962,73.85871 18.50579,73.85856 18.50173,73.85735 18.50071,73.85236 18.49918,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.833 18.49072,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82371 18.47765,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78528 18.44472,73.78329 18.44421,73.7776 18.44152,73.77651 18.44049,73.77319 18.43879,73.76961 18.43174,73.76747 18.42775,73.76637 18.42571,73.75901 18.42779,73.75423 18.42661,73.75684 18.4214,73.75788 18.41797,73.76672 18.41229,73.76775 18.40923,73.76775 18.40778,73.76819 18.40627,73.76876 18.40279,73.76855 18.39887,73.76687 18.39488,73.7682 18.38093)"
50,NORMAL_50_Sinhagad To Shaniwarwada_Down-0610_0,0,Sinhgad,Shaniwarwada Stand,52,"LINESTRING (73.76818 18.38094,73.76675 18.39507,73.76848 18.39915,73.76865 18.40253,73.76805 18.40649,73.76758 18.40791,73.76763 18.40929,73.76665 18.41227,73.75777 18.41797,73.75684 18.4214,73.75416 18.42667,73.76001 18.42738,73.76631 18.42576,73.76741 18.42783,73.76945 18.43152,73.77312 18.43884,73.77615 18.4404,73.77782 18.44206,73.78303 18.44417,73.78527 18.44475,73.7889 18.44661,73.79154 18.4511,73.79432 18.45319,73.79689 18.45485,73.80465 18.45749,73.80929 18.45896,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83696 18.49501,73.8409 18.49803,73.84491 18.50078,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314,73.85367 18.50822,73.85385 18.5122,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85579 18.52198)"
50,NORMAL_50_Sinhgad Paytha To Pune Station_Down-0645_0,1,Sinhgad,Pune Station,63,"LINESTRING (73.76818 18.38094,73.76675 18.39507,73.76848 18.39915,73.76865 18.40253,73.76805 18.40649,73.76758 18.40791,73.76763 18.40929,73.76665 18.41227,73.75777 18.41797,73.75684 18.4214,73.75416 18.42667,73.76001 18.42738,73.76631 18.42576,73.76741 18.42783,73.76945 18.43152,73.77312 18.43884,73.77615 18.4404,73.77782 18.44206,73.78303 18.44417,73.78527 18.44475,73.7889 18.44661,73.79154 18.4511,73.79432 18.45319,73.79689 18.45485,73.80149 18.45709,73.80465 18.45749,73.80929 18.45896,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83696 18.49501,73.8409 18.49803,73.84491 18.50078,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314,73.85294 18.50581,73.85092 18.5074,73.84752 18.50953,73.84545 18.5111,73.84147 18.51806,73.84086 18.523,73.84432 18.52644,73.84924 18.52451,73.85209 18.52235,73.85274 18.52622,73.8507 18.52999,73.8586 18.52958,73.86272 18.52989,73.86443 18.52712,73.87201 18.52561,73.87281 18.52699)"
50,NORMAL_50_Sinhgad To Deccan Gymkhana_Down-0600_0,1,Sinhgad,Deccan Gymkhana,48,"LINESTRING (73.7674 18.3861,73.76675 18.39507,73.76848 18.39915,73.76865 18.40253,73.76805 18.40649,73.76758 18.40791,73.76763 18.40929,73.76665 18.41227,73.75777 18.41797,73.75684 18.4214,73.75416 18.42667,73.75901 18.42779,73.76631 18.42576,73.76741 18.42783,73.76961 18.43174,73.77312 18.43884,73.77335 18.44,73.77165 18.44135,73.76696 18.45446,73.7685 18.456,73.76937 18.45673,73.91043 18.51973,73.77224 18.4604,73.7736 18.46416,73.77704 18.46567,73.7797 18.4669,73.7831 18.4665,73.7865 18.4691,73.79034 18.47132,73.7956 18.4756,73.79795 18.47794,73.801 18.48037,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81438 18.48924,73.81518 18.4915,73.81319 18.49482,73.81366 18.49976,73.8165 18.5024,73.82024 18.5037,73.82417 18.5055,73.8283 18.50722,73.83083 18.50854,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84274 18.51645)"
501,NORMAL_501_Dhayari To Renuka Swaroop School_Down-0630_0,1,Dhayari Maruti Mandir,Renuka Swaroop School,10,"LINESTRING (73.80998 18.44243,73.81259 18.44243,73.81429 18.44677,73.81033 18.44779,73.81098 18.45058,73.8116 18.45435,73.81173 18.4557,73.81311 18.46136,73.81549 18.46436,73.85042 18.5077)"
501,NORMAL_501_Kanned School (Manglwar peth) To Kothrud Depo_Down-1130_0,1,Kalmaadi Shala,Kothrud Depot,17,"LINESTRING (73.8652 18.5251,73.84737 18.51597,73.84103 18.51327,73.83528 18.5106,73.82887 18.50732,73.82346 18.50726,73.81954 18.51043,73.81676 18.51014,73.81425 18.50957,73.81191 18.5093,73.81187 18.50509,73.80888 18.5019,73.80512 18.50192,73.80231 18.50191,73.80201 18.50305,73.79986 18.5074,73.79475 18.50792)"
501,NORMAL_501_Kothrud Depo To Kanned School (Manglwar peth)_Up-0630_0,1,Kothrud Depot,Kalmaadi Shala,17,"LINESTRING (73.79475 18.50792,73.79921 18.50764,73.80208 18.50301,73.80241 18.50202,73.80542 18.50214,73.80897 18.50205,73.81187 18.50508,73.81246 18.50952,73.81477 18.50979,73.81825 18.51082,73.82097 18.51015,73.82392 18.5069,73.8283 18.50722,73.83481 18.51048,73.84095 18.51347,73.84737 18.51597,73.8652 18.5251)"
501,NORMAL_501_Kothrud Depo To St.Tukaram School_Up-1125_0,1,Kothrud Depot,Sant Tukaram Vidyaniketan 8,17,"LINESTRING (73.79475 18.50792,73.78404 18.50704,73.78223 18.51222,73.78214 18.51539,73.77404 18.52096,73.76945 18.52174,73.77934 18.52142,73.78072 18.52452,73.78178 18.52598,73.78674 18.52665,73.80203 18.53793,73.79585 18.53765,73.79068 18.53649,73.78475 18.53888,73.78518 18.54348,73.79015 18.54267,73.79139 18.54949)"
501,NORMAL_501_Renuka Swaroop School To Dhayari_Up-1205_0,1,Renuka Swaroop School,Dhayari Maruti Mandir,10,"LINESTRING (73.85042 18.5077,73.81507 18.46313,73.81274 18.46065,73.81173 18.4557,73.81161 18.45394,73.81105 18.45053,73.81036 18.44755,73.81474 18.44675,73.81436 18.4423,73.8097 18.44236)"
501,NORMAL_501_St.Tukaram School To Kothrud Depo_Down-1130_0,1,Sant Tukaram Vidyaniketan 8,Kothrud Depot,17,"LINESTRING (73.79139 18.54949,73.79015 18.54267,73.78518 18.54348,73.78475 18.53888,73.79068 18.53649,73.7974 18.53807,73.80245 18.53799,73.79035 18.52692,73.782 18.52612,73.78079 18.52448,73.77944 18.52135,73.76991 18.52193,73.77404 18.52096,73.78125 18.51694,73.78223 18.51222,73.7836 18.50761,73.79475 18.50792)"
50B,NORMAL_50B_Natraj Stand To Sinhgad Paytha_Up-0500_0,0,Natraj Stand,Sinhagad,47,"LINESTRING (73.85727 18.50077,73.85266 18.49947,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.83324 18.49095,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82439 18.47866,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81954 18.46715,73.81507 18.46313,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78528 18.44472,73.78303 18.44417,73.7776 18.44152,73.77651 18.44049,73.77319 18.43879,73.76961 18.43174,73.76747 18.42775,73.76637 18.42571,73.75901 18.42779,73.75423 18.42661,73.75684 18.4214,73.75788 18.41797,73.76672 18.41229,73.76775 18.40923,73.76775 18.40778,73.76819 18.40627,73.76876 18.40279,73.76855 18.39887,73.76687 18.39488,73.76822 18.38092)"
51,NORMAL_51_DSK Vishwa To Shivajinagar_Down-0615_0,1,DSK Vishwa,Shivajinagar,34,"LINESTRING (73.79892 18.44325,73.80372 18.44706,73.81033 18.44779,73.81059 18.44884,73.81105 18.45053,73.81151 18.45343,73.81173 18.4557,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82371 18.47765,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83888 18.49899,73.83915 18.50151,73.83884 18.50409,73.84307 18.50494,73.84461 18.50574,73.84386 18.50862,73.84322 18.51036,73.84147 18.51806,73.84086 18.52275,73.84179 18.52643,73.84441 18.53118,73.84911 18.53049,73.84926 18.53257)"
51,NORMAL_51_Dhayari Maruti Mandi To Shivajinagar_Down-0545_0,0,Dhayari Maruti Mandir,Shivajinagar,37,"LINESTRING (73.80998 18.44243,73.81259 18.44243,73.81429 18.44677,73.81453 18.4467,73.81033 18.44779,73.81098 18.45058,73.81119 18.45211,73.8116 18.45435,73.81174 18.45725,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83696 18.49501,73.83888 18.49899,73.83915 18.50151,73.83884 18.50409,73.84279 18.50501,73.84461 18.50574,73.84386 18.50862,73.84322 18.51036,73.84147 18.51806,73.84086 18.52275,73.84179 18.52647,73.84441 18.53118,73.84798 18.53078,73.84926 18.53257)"
51,NORMAL_51_Shivajinagar To DSK Vishwa_Up-0530_0,1,Shivajinagar,DSK Vishwa,34,"LINESTRING (73.84981 18.53071,73.85234 18.52864,73.84947 18.52474,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84334 18.51046,73.84401 18.50854,73.84511 18.50519,73.84308 18.50486,73.83885 18.50377,73.83921 18.5015,73.83885 18.49875,73.83601 18.49383,73.83324 18.49095,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82439 18.47866,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81954 18.46715,73.81507 18.46313,73.81274 18.46065,73.81182 18.45576,73.81169 18.45415,73.81119 18.45211,73.81067 18.44879,73.81036 18.44755,73.80498 18.44719,73.79882 18.44308)"
51,NORMAL_51_Shivajinagar To Dhayari Maruti Mandi_Up-0500_0,0,Shivajinagar,Dhayari Maruti Mandir,36,"LINESTRING (73.84981 18.53071,73.85234 18.52864,73.84947 18.52474,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84334 18.51046,73.84401 18.50854,73.84511 18.50519,73.84293 18.50474,73.83885 18.50377,73.83921 18.5015,73.83885 18.49875,73.8378 18.49555,73.83601 18.49383,73.833 18.49072,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82371 18.47765,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.81191 18.45733,73.81161 18.45394,73.81105 18.45053,73.81036 18.44755,73.81467 18.44674,73.81581 18.44383,73.81294 18.44228,73.8097 18.44236)"
52,NORMAL_52_Khanapur To Swargate_Down-0645_0,0,Khanapur,Swargate,49,"LINESTRING (73.73284 18.39931,73.7427 18.40354,73.75184 18.40598,73.75635 18.40669,73.76028 18.40726,73.76556 18.41146,73.76665 18.41227,73.75777 18.41797,73.75684 18.4214,73.75416 18.42667,73.76001 18.42738,73.76631 18.42576,73.76741 18.42783,73.76945 18.43152,73.77312 18.43884,73.77615 18.4404,73.77782 18.44206,73.78303 18.44417,73.78527 18.44475,73.7889 18.44661,73.79154 18.4511,73.79432 18.45319,73.79689 18.45485,73.80149 18.45709,73.80465 18.45749,73.80929 18.45896,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83696 18.49501,73.8409 18.49803,73.84491 18.50078,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314,73.85491 18.50437,73.85789 18.50159,73.85817 18.49928)"
52,NORMAL_52_Swargate To Khanapur_Up-0505_0,0,Swargate,Khanapur,47,"LINESTRING (73.85817 18.49928,73.85735 18.50071,73.85236 18.49918,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.833 18.49072,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82371 18.47765,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78528 18.44472,73.78329 18.44421,73.7776 18.44152,73.77651 18.44049,73.77319 18.43879,73.76961 18.43174,73.76747 18.42775,73.76637 18.42571,73.75901 18.42779,73.75423 18.42661,73.75684 18.4214,73.75788 18.41797,73.76672 18.41229,73.76611 18.41159,73.76563 18.41147,73.75635 18.40669,73.75187 18.40593,73.74274 18.40344,73.73295 18.39935)"
52A,NORMAL_52A_Osade Phata To Swargate_Down-0615_0,0,Osade Phata,Swargate,59,"LINESTRING (73.68883 18.38953,73.6936 18.38805,73.70037 18.38947,73.69922 18.38562,73.70037 18.38947,73.70283 18.39322,73.70755 18.39446,73.71213 18.39393,73.7214 18.40121,73.72391 18.39682,73.73284 18.39931,73.7427 18.40354,73.75184 18.40598,73.75635 18.40669,73.76028 18.40726,73.76556 18.41146,73.76665 18.41227,73.75777 18.41797,73.75684 18.4214,73.75416 18.42667,73.76001 18.42738,73.76631 18.42576,73.76741 18.42783,73.76945 18.43152,73.77312 18.43884,73.77615 18.4404,73.77782 18.44206,73.78303 18.44417,73.78527 18.44475,73.7889 18.44661,73.79154 18.4511,73.79432 18.45319,73.79689 18.45485,73.80149 18.45709,73.80465 18.45749,73.80929 18.45896,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82371 18.47765,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.8331 18.49123,73.83476 18.49291,73.83871 18.49638,73.8409 18.49803,73.84491 18.50078,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314,73.85491 18.50437,73.85789 18.50159,73.85851 18.49917)"
52A,NORMAL_52A_Swargate To Osade Phata_Up-0630_0,0,Swargate,Osade Phata,57,"LINESTRING (73.85818 18.49961,73.85727 18.50077,73.85266 18.49947,73.84652 18.50115,73.84488 18.50049,73.84086 18.49777,73.8378 18.49555,73.83601 18.49383,73.83324 18.49095,73.83023 18.48877,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82439 18.47866,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.80939 18.45885,73.8056 18.45762,73.80146 18.45697,73.79673 18.45475,73.79407 18.45307,73.79155 18.451,73.79089 18.44996,73.78528 18.44472,73.78329 18.44421,73.7776 18.44152,73.77651 18.44049,73.77319 18.43879,73.76961 18.43174,73.76747 18.42775,73.76637 18.42571,73.75901 18.42779,73.75423 18.42661,73.75684 18.4214,73.75788 18.41797,73.76672 18.41229,73.76611 18.41159,73.76563 18.41147,73.75635 18.40669,73.75187 18.40593,73.74274 18.40344,73.73295 18.39935,73.7282 18.3967,73.7214 18.40121,73.71213 18.39393,73.70755 18.39446,73.70283 18.39322,73.70037 18.38947,73.69922 18.38562,73.70037 18.38947,73.69353 18.38776,73.68879 18.38954)"
